fips_state_code,state_name,fips_county_code,county_name
,,143,Scott County
,,145,Shelby County
,,147,Spencer County
,,149,Starke County
,,151,Steuben County
,,153,Sullivan County
,,155,Switzerland County
,,157,Tippecanoe County
,,159,Tipton County
,,161,Union County
,,163,Vanderburgh County
,,165,Vermillion County
,,167,Vigo County
,,169,Wabash County
,,171,Warren County
,,173,Warrick County
,,175,Washington County
,,177,Wayne County
,,179,Wells County
,,181,White County
,,183,Whitley County
,,001,Blue Creek township
,,001,French township
,,001,Hartford township
,,001,Jefferson township
,,001,Kirkland township
,,001,Monroe township
,,001,Preble township
,,001,Root township
,,001,St. Marys township
,,001,Union township
,,001,Wabash township
,,001,Washington township
,,003,Aboite township
,,003,Adams township
,,003,Cedar Creek township
,,003,Eel River township
,,003,Jackson township
,,003,Jefferson township
,,003,Lafayette township
,,003,Lake township
,,003,Madison township
,,003,Marion township
,,003,Maumee township
,,003,Milan township
,,003,Monroe township
,,003,Perry township
,,003,Pleasant township
,,003,St. Joseph township
,,003,Scipio township
,,003,Springfield township
,,003,Washington township
,,003,Wayne township
,,005,Camp Atterbury UT
,,005,Clay township
,,005,Clifty township
,,005,Columbus township
,,005,Flat Rock township
,,005,German township
,,005,Harrison township
,,005,Haw Creek township
,,005,Jackson township
,,005,Ohio township
,,005,Rock Creek township
,,005,Sand Creek township
,,005,Wayne township
,,007,Bolivar township
,,007,Center township
,,007,Gilboa township
,,007,Grant township
,,007,Hickory Grove township
,,007,Oak Grove township
,,007,Parish Grove township
,,007,Pine township
,,007,Richland township
,,007,Union township
,,007,York township
,,009,Harrison township
,,009,Jackson township
,,009,Licking township
,,009,Washington township
,,011,Center township
,,011,Clinton township
,,011,Harrison township
,,011,Jackson township
,,011,Jefferson township
,,011,Marion township
,,011,Perry township
,,011,Sugar Creek township
,,011,Washington township
,,011,Whitestown town
,,011,Worth township
,,011,Zionsville town
,,013,Hamblen township
,,013,Jackson township
,,013,Van Buren township
,,013,Washington township
,,015,Adams township
,,015,Burlington township
,,015,Carrollton township
,,015,Clay township
,,015,Deer Creek township
,,015,Democrat township
,,015,Jackson township
,,015,Jefferson township
,,015,Liberty township
,,015,Madison township
,,015,Monroe township
,,015,Rock Creek township
,,015,Tippecanoe township
,,015,Washington township
,,017,Adams township
,,017,Bethlehem township
,,017,Boone township
,,017,Clay township
,,017,Clinton township
,,017,Deer Creek township
,,017,Eel township
,,017,Harrison township
,,017,Jackson township
,,017,Jefferson township
,,017,Miami township
,,017,Noble township
,,017,Tipton township
,,017,Washington township
,,019,Bethlehem township
,,019,Carr township
,,019,Charlestown township
,,019,Jeffersonville township
,,019,Monroe township
,,019,Oregon township
,,019,Owen township
,,019,Silver Creek township
,,019,Union township
,,019,Utica township
,,019,Washington township
,,019,Wood township
,,021,Brazil township
,,021,Cass township
,,021,Dick Johnson township
,,021,Harrison township
,,021,Jackson township
,,021,Lewis township
,,021,Perry township
,,021,Posey township
,,021,Sugar Ridge township
,,021,Van Buren township
,,021,Washington township
,,023,Center township
,,023,Forest township
,,023,Jackson township
,,023,Johnson township
,,023,Kirklin township
,,023,Madison township
,,023,Michigan township
,,023,Owen township
,,023,Perry township
,,023,Ross township
,,023,Sugar Creek township
,,023,Union township
,,023,Warren township
,,023,Washington township
,,025,Boone township
,,025,Jennings township
,,025,Johnson township
,,025,Liberty township
,,025,Ohio township
,,025,Patoka township
,,025,Sterling township
,,025,Union township
,,025,Whiskey Run township
,,027,Barr township
,,027,Bogard township
,,027,Elmore township
,,027,Harrison township
,,027,Madison township
,,027,Reeve township
,,027,Steele township
,,027,Van Buren township
,,027,Veale township
,,027,Washington township
,,029,Caesar Creek township
,,029,Center township
,,029,Clay township
,,029,Harrison township
,,029,Hogan township
,,029,Jackson township
,,029,Kelso township
,,029,Lawrenceburg township
,,029,Logan township
,,029,Manchester township
,,029,Miller township
,,029,Sparta township
,,029,Washington township
,,029,York township
,,031,Adams township
,,031,Clay township
,,031,Clinton township
,,031,Fugit township
,,031,Jackson township
,,031,Marion township
,,031,Saltcreek township
,,031,Sandcreek township
,,031,Washington township
,,033,Butler township
,,033,Concord township
,,033,Fairfield township
,,033,Franklin township
,,033,Grant township
,,033,Jackson township
,,033,Keyser township
,,033,Newville township
,,033,Richland township
,,033,Smithfield township
,,033,Spencer township
,,033,Stafford township
,,033,Troy township
,,033,Union township
,,033,Wilmington township
,,035,Center township
,,035,Delaware township
,,035,Hamilton township
,,035,Harrison township
,,035,Liberty township
,,035,Monroe township
,,035,Muncie city
,,035,Niles township
,,035,Perry township
,,035,Salem township
,,035,Union township
,,035,Washington township
,,035,Yorktown town
,,037,Bainbridge township
,,037,Boone township
,,037,Cass township
,,037,Columbia township
,,037,Ferdinand township
,,037,Hall township
,,037,Harbison township
,,037,Jackson township
,,037,Jefferson township
,,037,Madison township
,,037,Marion township
,,037,Patoka township
,,039,Baugo township
,,039,Benton township
,,039,Cleveland township
,,039,Clinton township
,,039,Concord township
,,039,Elkhart township
,,039,Harrison township
,,039,Jackson township
,,039,Jefferson township
,,039,Locke township
,,039,Middlebury township
,,039,Olive township
,,039,Osolo township
,,039,Union township
,,039,Washington township
,,039,York township
,,041,Columbia township
,,041,Connersville township
,,041,Fairview township
,,041,Harrison township
,,041,Jackson township
,,041,Jennings township
,,041,Orange township
,,041,Posey township
,,041,Waterloo township
,,043,Franklin township
,,043,Georgetown township
,,043,Greenville township
,,043,Lafayette township
,,043,New Albany township
,,045,Cain township
,,045,Davis township
,,045,Fulton township
,,045,Jackson township
,,045,Logan township
,,045,Millcreek township
,,045,Richland township
,,045,Shawnee township
,,045,Troy township
,,045,Van Buren township
,,045,Wabash township
,,047,Bath township
,,047,Blooming Grove township
,,047,Brookville township
,,047,Butler township
,,047,Fairfield township
,,047,Highland township
,,047,Laurel township
,,047,Metamora township
,,047,Posey township
,,047,Ray township
,,047,Salt Creek township
,,047,Springfield township
,,047,Whitewater township
,,049,Aubbeenaubbee township
,,049,Henry township
,,049,Liberty township
,,049,Newcastle township
,,049,Richland township
,,049,Rochester township
,,049,Union township
,,049,Wayne township
,,051,Barton township
,,051,Center township
,,051,Columbia township
,,051,Johnson township
,,051,Montgomery township
,,051,Patoka township
,,051,Union township
,,051,Wabash township
,,051,Washington township
,,051,White River township
,,053,Center township
,,053,Fairmount township
,,053,Franklin township
,,053,Green township
,,053,Jefferson township
,,053,Liberty township
,,053,Mill township
,,053,Monroe township
,,053,Pleasant township
,,053,Richland township
,,053,Sims township
,,053,Van Buren township
,,053,Washington township
,,055,Beech Creek township
,,055,Cass township
,,055,Center township
,,055,Fairplay township
,,055,Grant township
,,055,Highland township
,,055,Jackson township
,,055,Jefferson township
,,055,Richland township
,,055,Smith township
,,055,Stafford township
,,055,Stockton township
,,055,Taylor township
,,055,Washington township
,,055,Wright township
,,057,Adams township
,,057,Clay township
,,057,Delaware township
,,057,Fall Creek township
,,057,Jackson township
,,057,Noblesville township
,,057,Washington township
,,057,Wayne township
,,057,White River township
,,059,Blue River township
,,059,Brandywine township
,,059,Brown township
,,059,Buck Creek township
,,059,Center township
,,059,Green township
,,059,Jackson township
,,059,Sugar Creek township
,,059,Vernon township
,,061,Blue River township
,,061,Boone township
,,061,Franklin township
,,061,Harrison township
,,061,Heth township
,,061,Jackson township
,,061,Morgan township
,,061,Posey township
,,061,Spencer township
,,061,Taylor township
,,061,Washington township
,,061,Webster township
,,063,Brown township
,,063,Center township
,,063,Clay township
,,063,Eel River township
,,063,Franklin township
,,063,Guilford township
,,063,Liberty township
,,063,Lincoln township
,,063,Marion township
,,063,Middle township
,,063,Union township
,,063,Washington township
,,065,Blue River township
,,065,Dudley township
,,065,Fall Creek township
,,065,Franklin township
,,065,Greensboro township
,,065,Harrison township
,,065,Henry township
,,065,Jefferson township
,,065,Liberty township
,,065,Prairie township
,,065,Spiceland township
,,065,Stoney Creek township
,,065,Wayne township
,,067,Center township
,,067,Clay township
,,067,Ervin township
,,067,Harrison township
,,067,Honey Creek township
,,067,Howard township
,,067,Jackson township
,,067,Liberty township
,,067,Monroe township
,,067,Taylor township
,,067,Union township
,,069,Clear Creek township
,,069,Dallas township
,,069,Huntington township
,,069,Jackson township
,,069,Jefferson township
,,069,Lancaster township
,,069,Polk township
,,069,Rock Creek township
,,069,Salamonie township
,,069,Union township
,,069,Warren township
,,069,Wayne township
,,071,Brownstown township
,,071,Carr township
,,071,Driftwood township
,,071,Grassy Fork township
,,071,Hamilton township
,,071,Jackson township
,,071,Owen township
,,071,Pershing township
,,071,Redding township
,,071,Salt Creek township
,,071,Vernon township
,,071,Washington township
,,073,Barkley township
,,073,Carpenter township
,,073,Gillam township
,,073,Hanging Grove township
,,073,Jordan township
,,073,Kankakee township
,,073,Keener township
,,073,Marion township
,,073,Milroy township
,,073,Newton township
,,073,Union township
,,073,Walker township
,,073,Wheatfield township
,,075,Bearcreek township
,,075,Greene township
,,075,Jackson township
,,075,Jefferson township
,,075,Knox township
,,075,Madison township
,,075,Noble township
,,075,Penn township
,,075,Pike township
,,075,Richland township
,,075,Wabash township
,,075,Wayne township
,,077,Graham township
,,077,Hanover township
,,077,Lancaster township
,,077,Madison township
,,077,Milton township
,,077,Monroe township
,,077,Republican township
,,077,Saluda township
,,077,Shelby township
,,077,Smyrna township
,,079,Bigger township
,,079,Campbell township
,,079,Center township
,,079,Columbia township
,,079,Geneva township
,,079,Lovett township
,,079,Marion township
,,079,Montgomery township
,,079,Sand Creek township
,,079,Spencer township
,,079,Vernon township
,,081,Blue River township
,,081,Clark township
,,081,Franklin township
,,081,Hensley township
,,081,Needham township
,,081,Nineveh township
,,081,Pleasant township
,,081,Union township
,,081,White River township
,,083,Busseron township
,,083,Decker township
,,083,Harrison township
,,083,Johnson township
,,083,Palmyra township
,,083,Steen township
,,083,Vigo township
,,083,Vincennes township
,,083,Washington township
,,083,Widner township
,,085,Clay township
,,085,Etna township
,,085,Franklin township
,,085,Harrison township
,,085,Jackson township
,,085,Jefferson township
,,085,Lake township
,,085,Monroe township
,,085,Plain township
,,085,Prairie township
,,085,Scott township
,,085,Seward township
,,085,Tippecanoe township
,,085,Turkey Creek township
,,085,Van Buren township
,,085,Washington township
,,085,Wayne township
,,087,Bloomfield township
,,087,Clay township
,,087,Clearspring township
,,087,Eden township
,,087,Greenfield township
,,087,Johnson township
,,087,Lima township
,,087,Milford township
,,087,Newbury township
,,087,Springfield township
,,087,Van Buren township
,,089,Calumet township
,,089,Cedar Creek township
,,089,Center township
,,089,Eagle Creek township
,,089,Hanover township
,,089,Hobart township
,,089,North township
,,089,Ross township
,,089,St. John township
,,089,West Creek township
,,089,Winfield township
,,091,Cass township
,,091,Center township
,,091,Clinton township
,,091,Coolspring township
,,091,Dewey township
,,091,Galena township
,,091,Hanna township
,,091,Hudson township
,,091,Johnson township
,,091,Kankakee township
,,091,Lincoln township
,,091,Michigan township
,,091,New Durham township
,,091,Noble township
,,091,Pleasant township
,,091,Prairie township
,,091,Scipio township
,,091,Springfield township
,,091,Union township
,,091,Washington township
,,091,Wills township
,,093,Bono township
,,093,Guthrie township
,,093,Indian Creek township
,,093,Marion township
,,093,Marshall township
,,093,Perry township
,,093,Pleasant Run township
,,093,Shawswick township
,,093,Spice Valley township
,,095,Adams township
,,095,Anderson township
,,095,Boone township
,,095,Duck Creek township
,,095,Fall Creek township
,,095,Green township
,,095,Jackson township
,,095,Lafayette township
,,095,Monroe township
,,095,Pipe Creek township
,,095,Richland township
,,095,Stony Creek township
,,095,Union township
,,095,Van Buren township
,,097,Center township
,,097,Decatur township
,,097,Franklin township
,,097,Lawrence township
,,097,Perry township
,,097,Pike township
,,097,Warren township
,,097,Washington township
,,097,Wayne township
,,099,Bourbon township
,,099,Center township
,,099,German township
,,099,Green township
,,099,North township
,,099,Polk township
,,099,Tippecanoe township
,,099,Union township
,,099,Walnut township
,,099,West township
,,101,Center township
,,101,Halbert township
,,101,Lost River township
,,101,Mitcheltree township
,,101,Perry township
,,101,Rutherford township
,,103,Allen township
,,103,Butler township
,,103,Clay township
,,103,Deer Creek township
,,103,Erie township
,,103,Harrison township
,,103,Jackson township
,,103,Jefferson township
,,103,Perry township
,,103,Peru township
,,103,Pipe Creek township
,,103,Richland township
,,103,Union township
,,103,Washington township
,,105,Bean Blossom township
,,105,Benton township
,,105,Bloomington township
,,105,Clear Creek township
,,105,Indian Creek township
,,105,Perry township
,,105,Polk township
,,105,Richland township
,,105,Salt Creek township
,,105,Van Buren township
,,105,Washington township
,,107,Brown township
,,107,Clark township
,,107,Coal Creek township
,,107,Franklin township
,,107,Madison township
,,107,Ripley township
,,107,Scott township
,,107,Sugar Creek township
,,107,Union township
,,107,Walnut township
,,107,Wayne township
,,109,Adams township
,,109,Ashland township
,,109,Baker township
,,109,Brown township
,,109,Clay township
,,109,Green township
,,109,Gregg township
,,109,Harrison township
,,109,Jackson township
,,109,Jefferson township
,,109,Madison township
,,109,Monroe township
,,109,Ray township
,,109,Washington township
